"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENST00000284202.9",-0.742807007078842,5.12636875402436,-7.75377291340483,0.000267208941805443,0.00554398787750906,0.915754227999769
"ENST00000646974.2",-1.33908724657834,6.45047223557254,-8.11153111594286,0.000209077189371616,0.00475509785209518,0.913405461965979
"ENST00000456643.5",-1.86961689313603,3.52308888288753,-7.44342182416585,0.000333196485871566,0.00632500366235825,0.912512745574358
"ENST00000675759.1",-1.21452904415015,3.1000323650853,-7.43199912126526,0.000335963152273799,0.00636228607742092,0.911437087396526
"ENST00000580900.5",0.840976370210382,4.11848368415993,7.52717691922788,0.000313695207263836,0.00607535751611783,0.904068296856868
"ENST00000373316.5",-0.750019925367443,6.26570149173348,-8.06619590754549,0.000215567573506678,0.00485145360281392,0.903526281743471
"ENST00000487099.7",0.627718177061916,4.43730180749617,7.58421078894223,0.00030116954057997,0.00593964829619307,0.901188860411041
"ENST00000482171.5",1.61634266221868,2.55275681853652,7.4762022082615,0.000325401763497413,0.00622092456654269,0.900107353486083
"ENST00000375224.1",1.05460414136751,5.21505704865257,7.74843447247862,0.000268208292451155,0.00555502118619981,0.898719084363734
"ENST00000329305.6",0.918342194301369,5.80728171487655,7.91368156416186,0.000239178377520258,0.00516935074667653,0.895745698916297
"ENST00000255559.8",-1.37740407179471,4.36584921259782,-7.5334127224736,0.000312296802977682,0.006059177223343,0.889764565339858
"ENST00000370094.7",1.47274848307871,4.05927208329948,7.48272594241122,0.000323875751863638,0.00619450144157494,0.887518699523618
"ENST00000402937.1",-1.25309011482185,3.49785958283134,-7.41843216200007,0.000339283707816771,0.00640384983456179,0.887497448717121
"ENST00000301905.9",-0.773265356230239,6.63564618822348,-8.16577470856402,0.00020160642508351,0.00463723930607474,0.885548389782626
"ENST00000612689.1",-1.99682671631887,1.99550882657063,-8.16715897945434,0.000201419856859127,0.00463723930607474,0.883717239006273
"ENST00000309784.9",-0.743382371672899,5.29002013769469,-7.75123046442709,0.000267684347812121,0.00554868282443681,0.881575241665685
"ENST00000444129.7",-0.902992162117331,4.89874281932956,-7.6482110149557,0.000287796267265512,0.00577107251727159,0.881495120211435
"ENST00000432071.1",-0.820918433735184,3.87796681897261,-7.45483180758679,0.000330459134224419,0.00630082245605134,0.878110295780823
"ENST00000205402.10",-0.836526619382044,5.15391907008,-7.70374928415933,0.000276744909500053,0.00565151118175599,0.874578792197073
"ENST00000589986.2",-1.07903020043492,3.39133772621974,-7.39466257160662,0.00034519318899885,0.00647564373244772,0.874408565458171
"ENST00000264982.8",-1.68599740260449,3.12594571436469,-7.37765038654402,0.000349495684780627,0.00653107142964601,0.873288339160668
"ENST00000505068.5",1.68478139894309,4.93052553902496,7.61631346226292,0.000294373747005763,0.00586614999841702,0.871605466155827
"ENST00000504248.5",-1.73197690016055,2.77511653333282,-7.40353709513813,0.000342973051148099,0.00645447608210553,0.871211123133674
"ENST00000490232.3",1.35657214042492,2.64106574324584,7.39620358715531,0.000344806485623099,0.00647120907826124,0.86928740429514
"ENST00000672401.1",-1.52549113094122,5.21258312890025,-7.67807103765112,0.000281792411905807,0.00571994752936384,0.867264400679878
"ENST00000527915.5",2.17732051261122,3.37079357891922,7.36937198681742,0.000351611723761516,0.00655322058143055,0.865976831030481
"ENST00000258281.7",0.718845900851902,5.11921265366138,7.68991305410907,0.000279451554518199,0.00568852377147614,0.864672341722372
"ENST00000549870.5",-0.839732825700675,6.32309507927221,-8.0293810323269,0.000221010070645598,0.0049148484356947,0.8640250626003
"ENST00000512093.5",-0.594617602976847,5.26974788878555,-7.72368872830179,0.000272897470121658,0.00560546506734148,0.861198361946058
"ENST00000393094.7",-0.842017949550069,5.79348808923178,-7.85886350682396,0.000248386068508044,0.0052965653330742,0.858876084646488
"ENST00000378888.10",-0.706164090526505,5.91820182393775,-7.89980877701722,0.000241470703878649,0.00519657686553262,0.857986285920671
"ENST00000553183.5",1.29020157115851,2.77544835552532,7.36362138909,0.000353090339505681,0.00657138499415097,0.857945040146321
"ENST00000682095.1",-1.01641402548275,3.72805924524981,-7.40276599342169,0.000343165302114593,0.00645447608210553,0.855692406289557
"ENST00000312562.7",1.01750451936325,6.79825111006399,8.17630156928531,0.000200192649701066,0.00462139096384985,0.853461928321037
"ENST00000284268.8",-0.697194845523973,5.13954450574007,-7.67604489269809,0.000282195194381812,0.00572542398855803,0.852677382854928
"ENST00000495695.1",2.02314806390622,2.80962640677451,7.37263368453978,0.000350776241264306,0.00654615063508981,0.850097931292673
"ENST00000351842.8",-0.963614953684231,3.76174759847745,-7.39745825067483,0.000344492008982459,0.00646812667366847,0.848019917509703
"ENST00000445288.5",0.737985410680313,4.32623833110372,7.49055656540483,0.000322054939668632,0.00617561873583953,0.84751950355079
"ENST00000310442.5",-1.03995847113615,2.93341444314138,-7.33939884347005,0.000359397852706278,0.00665512075379071,0.846106901939739
"ENST00000640056.1",0.604393206849224,7.7372443072313,8.54875604845853,0.00015683441949987,0.00398594584576617,0.84609141721069
"ENST00000422424.7",-0.642620265896521,5.44454850717041,-7.74606640890884,0.000268652974402232,0.00555502118619981,0.843348034143737
"ENST00000570054.3",-1.66173789097641,3.39650887842218,-7.34187121927534,0.00035874812342511,0.00664594791644633,0.8420758533006
"ENST00000215730.12",-0.928470805559384,4.85467416674371,-7.58506474575397,0.000300986435933649,0.00593964829619307,0.84107439599875
"ENST00000497825.5",1.59411546172054,4.8047842021219,7.55305334153418,0.00030793914637694,0.00602075570797747,0.840958313324156
"ENST00000511316.1",1.00162659045351,4.81965842441368,7.57736316216254,0.000302642465286841,0.00595885983755608,0.839831514871025
"ENST00000526015.5",0.591933198695421,5.94476396536067,7.89062864341498,0.000243001591739212,0.0052179289422186,0.839357871595039
"ENST00000547837.5",-1.71042829305853,3.27011032956612,-7.32837662342462,0.000362311019941056,0.00668976687583743,0.836867110524989
"ENST00000569637.6",0.981117448668518,3.61080550200312,7.36320814438321,0.000353196870751524,0.00657138499415097,0.83410200926759
"ENST00000330752.12",-0.654432127418942,7.64081731791913,-8.48339784796465,0.00016358747297147,0.00408759806955351,0.833754336495742
"ENST00000534319.5",0.687133344777143,10.3312227662232,10.044787283174,6.41016521975013e-05,0.00236079421048676,0.824695861000068
"ENST00000375963.8",-0.660285481350319,5.24747323695656,-7.6675256255511,0.000283896057680554,0.00573963679339999,0.823663071300937
"ENST00000621622.5",1.294757983939,2.61750191713531,7.32776069335216,0.000362474612456235,0.00668976687583743,0.822487078652167
"ENST00000684265.1",1.05390645666128,3.62446916959295,7.34220552799994,0.000358660372705012,0.00664594791644633,0.817985491225751
"ENST00000597589.5",1.32276438239769,3.59876944558258,7.33432926336855,0.000360734368822313,0.00667126150382606,0.817476437900169
"ENST00000372014.5",0.703208020195449,5.63835738091352,7.76853548895046,0.00026446773581325,0.00551771137704252,0.817005495176469
"ENST00000586748.6",1.10122982654234,4.65758488011178,7.50786791667517,0.000318071426191655,0.00612155972813111,0.816058708718281
"ENST00000545797.7",0.931386396225435,5.30617083841656,7.66936444266924,0.000283527939276616,0.00573963679339999,0.815987059803421
"ENST00000542527.7",-0.881519854235213,4.37692515139784,-7.44858624483614,0.000331954266551439,0.006312187475664,0.812411240323128
"ENST00000238146.9",0.666134579192852,5.61844838455154,7.7562327396732,0.000266749913943347,0.00554269466481904,0.811032583135848
"ENST00000437633.6",-1.67741268861457,2.46737071265034,-7.38917551168916,0.000346574186852072,0.00648692158190671,0.810754341731571
"ENST00000360798.7",-1.03557742526099,6.39292083810338,-7.97423374612756,0.000229462973675251,0.00504338289746653,0.810546304361056
"ENST00000413432.2",0.600800366888902,5.2599082796257,7.65338676436633,0.000286745085095549,0.00576610749585179,0.806307847706099
"ENST00000230859.8",0.603404279277941,5.90549925031196,7.83495672610006,0.000252529572453828,0.00536085398837298,0.805676222400864
"ENST00000380237.5",0.943267351405269,4.84631873779366,7.54020919459136,0.000310780860922326,0.00604376195292656,0.805102049555903
"ENST00000418339.5",-1.49252521049571,3.01628924013391,-7.27832229839251,0.000375888072119187,0.0068485438717509,0.802620740797134
"ENST00000381883.5",-2.12239584224219,2.12914407469978,-7.82198454884369,0.000254811325565684,0.00538292051009783,0.801953803746502
"ENST00000395332.8",-1.37274645548589,4.38783798981634,-7.4212444615112,0.000338592286395546,0.00639640794479484,0.800572787068221
"ENST00000334295.9",-1.46391473524068,4.12172969495034,-7.37108817585032,0.000351171836611484,0.00655069370954689,0.799036842916955
"ENST00000619742.4",1.38004845601106,3.0035380206403,7.26862241694699,0.000378586560860665,0.00688884375297415,0.795935270303393
"ENST00000476901.1",0.806472518098999,4.17801789160462,7.39377348754961,0.000345416524081534,0.00647701115473967,0.794644745972075
"ENST00000355354.13",-1.82066567147738,3.94018088815883,-7.32280209772535,0.000363794738388922,0.00670481801021329,0.790212360101664
"ENST00000308278.13",0.669534794696389,5.5822650598399,7.71830870188137,0.000273929455151782,0.00562129877628678,0.789741685775192
"ENST00000577335.2",1.23039724622514,2.745527515204,7.26356130264212,0.000380003426204256,0.00690799246803029,0.787898639801733
"ENST00000248594.11",-1.62305726822175,5.09749944912897,-7.53669883598973,0.000311562776647835,0.00605038891430728,0.782962286463221
"ENST00000415298.5",-1.19540023522356,4.03615404337449,-7.34236921641016,0.000358617416138807,0.00664594791644633,0.781274653416108
"ENST00000374490.8",-1.81534484573509,3.2932759357922,-7.24998402470672,0.000383834732258167,0.00696092532767939,0.780550841715109
"ENST00000226230.8",0.662181429581903,5.43537217174071,7.66423501188114,0.000284556195224129,0.00574086123382589,0.779214287510522
"ENST00000329970.8",0.896653586835555,4.5431913611929,7.44082335014707,0.000333823537091013,0.00633411403366214,0.778448429278836
"ENST00000621813.4",-1.04401675919153,4.53838632718173,-7.42975900152424,0.000336508832900714,0.00636500077089865,0.776652601289122
"ENST00000629496.3",1.26345193454083,5.34284271301956,7.6141916970471,0.000294817395039559,0.0058708479688428,0.776009212209317
"ENST00000367511.4",-0.998406857715755,3.10196252805825,-7.24315988768216,0.000385777225493183,0.00698144888152922,0.775297711675745
"ENST00000493945.6",-1.42547907823958,8.4053198908986,-8.68870563157907,0.000143431408499615,0.00379076269498706,0.774556837995856
"ENST00000327490.8",-1.21812677691303,4.33216818793159,-7.38123961512708,0.000348582815063506,0.00651934662768424,0.774008168785723
"ENST00000284727.9",-0.957089952683384,4.09448010118076,-7.34507834078893,0.000357907325553306,0.00664180348579589,0.772355332985013
"ENST00000321250.13",-1.99929629259245,3.85716076124561,-7.280086431876,0.000375399682809514,0.0068483400610161,0.770584877314679
"ENST00000443035.8",-1.60774557853626,2.13511749820856,-7.50898714053346,0.000317815846592343,0.00612142739598609,0.770284008525393
"ENST00000315423.12",0.765146295886076,5.32066727647663,7.61118480653654,0.00029544744124206,0.00587795687975712,0.764071168573828
"ENST00000448869.1",-1.14541767432234,3.44773802978228,-7.2438556564438,0.000385578656139036,0.00698078968997221,0.760368297781657
"ENST00000373312.4",-1.1816090743793,7.21834911953795,-8.188087756673,0.000198623340248546,0.00460798405709592,0.759379620742727
"ENST00000706297.1",-0.974179014895529,5.7873900665942,-7.71997770804755,0.000273608828129837,0.00561739669884305,0.756455090990972
"ENST00000695401.1",-0.760879856669732,4.38789143245991,-7.37758192005493,0.000349513125076172,0.00653107142964601,0.753763344301739
"ENST00000440873.6",-1.34676213278839,5.11096622003351,-7.51349538510604,0.000316788768800985,0.0061105317487405,0.751591162197737
"ENST00000358689.9",-0.604754027293453,6.11031175980413,-7.82326823326284,0.00025458447103989,0.00538164699023477,0.751133748207007
"ENST00000377685.9",-0.623573360754566,7.072280830881,-8.15017831346994,0.00020372234517029,0.0046653500673492,0.750943062537078
"ENST00000478691.5",-1.68097212063704,3.35448982824515,-7.21421498728809,0.000394143511567372,0.00704987976880352,0.750603725168616
"ENST00000480447.5",0.979672628049582,3.91912742876659,7.2908983995393,0.000372422407096498,0.00680267369228915,0.749585119387965
"ENST00000544249.2",0.852213988482997,5.26020010619791,7.57015844267405,0.000304201193541098,0.00597531530031487,0.746110009154016
"ENST00000355904.9",-0.65863642164252,5.81788169068372,-7.72495892759743,0.000272654479423754,0.00560314716116032,0.744777619644832
"ENST00000367284.10",-1.59163293142481,2.96840572130479,-7.19567914786294,0.000399611102273058,0.00711618933044735,0.742754607541593
"ENST00000499023.7",-1.08554259899169,4.48870611459604,-7.36987174048267,0.000351483563152665,0.00655322058143055,0.738820494391589
"ENST00000295030.6",-0.864870387144573,4.38689244086162,-7.35374035155058,0.000355647787478628,0.00661412708177856,0.737383477363485
"ENST00000322342.4",-2.10653399882452,2.75925668040544,-7.22608079581391,0.000390688724629361,0.00703102764620957,0.733322785707476
"ENST00000380763.7",0.963257996589374,4.08668767066092,7.29441533693172,0.00037145983414197,0.00680240758796862,0.731966620239105
"ENST00000215115.5",-0.896611810582763,4.91943115649206,-7.46037911230071,0.000329137677045647,0.00628397534804711,0.731746744033233
"ENST00000548688.5",-1.09386884511009,6.64949629582346,-7.95316828382717,0.000232790149513549,0.00508746919137403,0.731466821720057
"ENST00000278949.9",-0.832026728895574,3.89248279418845,-7.26316839308124,0.000380113677485048,0.00690799246803029,0.73131908108808
"ENST00000534324.6",-0.952742694352966,3.56840016013333,-7.21955777589726,0.000392583588559176,0.00703952571355193,0.730843135008545
"ENST00000398337.8",1.17553155027372,3.33577885532175,7.1962475002098,0.000399442157845676,0.00711618933044735,0.730648701208023
"ENST00000469568.5",-1.69664896405649,3.96871684905749,-7.25240461425675,0.000383148424250192,0.00695140712568206,0.730634392875303
"ENST00000486347.5",-1.3312251747503,3.56085935322034,-7.20575601631704,0.0003966279094834,0.00708842730883721,0.726052930773732
"ENST00000651386.1",1.3808482253537,2.6393079396825,7.18456408106348,0.000402931718937199,0.00715947969269635,0.724585911216244
"ENST00000520127.5",0.879493366455678,4.04335838780254,7.27917780871335,0.000375651137917646,0.0068485438717509,0.724558092664105
"ENST00000460766.5",-0.710494122755899,5.73565281659133,-7.6650752795933,0.000284387458689161,0.00574014686307757,0.718024993762271
"ENST00000368902.1",0.786274910931295,4.22822279245272,7.30307698169012,0.000369101393591955,0.00678229718237918,0.71727420168896
"ENST00000373709.8",-0.644061957395897,5.45431096134183,-7.58648699540667,0.000300681763869585,0.00593818898159507,0.716987237991632
"ENST00000503105.5",5.4369878978218,3.39636709519729,8.45839430522697,0.000166259579105586,0.00413641315057959,0.714150658148987
"ENST00000586544.1",2.02450184997986,3.20814177646023,7.15226186246856,0.000412764158674025,0.00727435624777185,0.711601095490308
"ENST00000262031.10",0.82749631996762,5.87533927302625,7.6985161640432,0.000277765034816114,0.00566222445262224,0.711374698006672
"ENST00000375167.1",1.3976743450918,4.52668893900929,7.33510025773587,0.000360530738660145,0.0066703609331909,0.71007172550124
"ENST00000394593.7",0.686269596713732,4.79831622302475,7.41384082660951,0.000340416023072833,0.00641397419752941,0.709852611221492
"ENST00000583408.5",0.922301641098154,4.42991593452143,7.3270355768984,0.000362667314431156,0.00668976687583743,0.70833620236532
